#objID,g,r,i,u
1237645941833663323,23.35036,21.78792,21.284,24.26331
1237645941833663325,25.03621,21.53652,20.33349,26.68565
1237645941833663333,23.04351,21.36485,20.39103,27.36774
1237645941833663334,21.73514,21.00925,20.16794,22.79781
1237645941833663336,24.04307,21.83905,20.75954,24.11917
1237645941833663339,23.64928,21.79594,20.95875,26.14515
1237645941833663341,22.65037,21.18918,20.32387,24.24244
1237645941833663346,23.08226,21.35548,20.55434,23.63753
1237645941833663350,23.6302,21.97848,21.74516,25.15882
1237645941833663354,22.82845,21.32895,20.82185,23.38421
1237645941833663356,23.87529,21.75654,21.08407,23.17662
1237645941833662983,22.16866,21.3471,20.89956,23.64475
1237645941833662981,22.65252,21.70791,21.3261,23.50899
1237645941833662979,22.1406,21.05868,20.59722,25.71135
1237645941833662977,21.66812,20.95994,20.47194,22.89202
1237645941833662976,22.28099,21.49542,21.22832,23.73918
1237645941833662975,22.40059,21.77824,21.24863,23.18837
1237645941833662970,20.98158,20.43146,20.14705,22.85633
1237645941833662957,21.26559,20.46172,20.04342,22.68055
1237645941833662955,22.58061,21.82627,21.13763,24.33117
1237645941833662954,22.22007,21.87338,21.55485,24.23753
1237645941833662952,21.88056,21.11501,20.79388,24.61989
1237645941833663358,23.96486,21.86163,21.31839,24.4848
1237645941833663373,19.24295,18.80839,17.4793,17.88681
1237645941833663400,23.08844,21.83244,20.91016,26.59842
1237645941833663421,23.19009,21.59595,20.81287,24.15272
1237645941833663422,21.47479,20.419,19.49103,22.81108
1237645941833663429,20.25846,20.40455,18.47855,20.19152
1237645941833663496,21.93386,20.38217,21.06896,23.36763
1237645941833663499,19.49042,18.92519,17.75262,18.7588
1237645941833728009,21.06815,19.67736,19.14556,23.57907
1237645941833728011,22.86229,21.00101,20.31175,24.54455
1237645941833728015,22.27412,20.562,19.82254,24.70656
1237645941833728017,24.5563,21.90527,20.65707,24.63632
1237645941833728018,24.6856,21.45506,20.83611,24.174
1237645941835235968,21.97988,21.62825,21.27202,24.53006
1237645941296661091,22.37243,21.22005,20.52931,24.44851
1237645941296661085,21.68027,21.0062,20.52452,24.2821
1237645941296661084,22.03433,21.19237,20.98643,22.81725
1237645941296661083,20.95222,20.49479,20.2251,22.15257
1237645941296661077,22.13562,20.54403,19.87768,25.28686
1237645941296661076,21.05914,19.68068,19.25759,21.64282
1237645941296661073,21.13134,19.53847,18.87651,22.2373
1237645941296661072,21.17481,20.1987,19.65941,22.29167
1237645941296661071,21.11261,19.34143,18.65214,25.3324
1237645941296661070,19.71881,18.30607,17.73673,21.25413
1237645941296661068,20.50639,19.47288,18.97069,21.55968
1237645941296661065,22.61774,21.62951,21.42659,23.39788
1237645941296661064,21.62562,20.29046,19.68455,23.77033
1237645941296661063,22.64761,21.68177,21.94721,22.80161
1237645941296661060,20.92845,20.0896,19.59339,23.18163
1237645941296661059,21.83694,21.56233,21.22304,22.32862
1237645941296661057,21.35646,20.47901,20.17638,21.81133
1237645941296661055,21.00344,19.86849,19.427,22.5541
1237645941296661053,22.45987,21.23691,20.7816,25.22077
1237645941296661050,22.04919,20.77073,20.21261,24.17076
1237645941296661049,22.22914,21.75711,21.31462,24.71965
1237645941296661048,21.85962,20.73324,20.0752,23.34712
1237645941296661047,22.46377,21.67905,21.11573,23.24579
1237645941296661046,22.36884,21.47874,21.01956,22.92727
1237645941296661045,22.46972,21.57758,21.20302,23.05756
1237645941296661042,21.95545,20.60426,20.01048,24.24508
1237645941296661041,21.93863,21.33522,21.11443,22.5904
1237645941296661036,22.48875,21.38916,20.82713,22.30364
1237645941296661034,20.24195,19.15287,18.55577,22.35839
1237645941296661032,20.81588,19.44236,18.83869,22.0415
1237645941296661031,22.4749,21.658,21.48967,23.22736
1237645941296661030,22.6096,21.63305,21.42731,23.458
1237645941296661027,22.16679,21.37644,20.86467,22.62284
1237645941296661026,21.03959,20.20295,20.23479,21.94957
1237645941296661022,21.20296,19.67175,18.94537,22.77804
1237645941296661020,22.22729,21.74739,21.5617,23.15166
1237645941296661017,22.96299,21.19091,20.56878,25.20632
1237645941296661013,22.36464,21.0058,20.36561,22.59664
1237645941296661007,22.05589,20.82885,20.17822,23.15726
1237645941296661006,22.48042,21.1029,20.44485,24.06781
1237645941296661005,22.63348,21.24789,20.53228,25.29555
1237645941296661004,22.83959,21.26884,20.67203,24.00832
1237645941296661003,22.6064,21.91906,20.99045,24.75899
1237645941296661002,20.913,19.33231,18.74905,24.36556
1237645941296661000,21.44896,19.9,19.24831,23.25204
1237645941296660997,22.10018,21.16075,21.0883,24.09461
1237645941296660995,20.88052,19.276,18.55019,22.71188
1237645941296660994,21.14869,19.64461,18.98868,22.62497
1237645941296660993,20.68633,20.18773,19.92935,21.8311
1237645941296660990,21.69962,20.57294,20.04727,23.1929
1237645941296660986,22.15806,21.43666,21.30781,22.5398
1237645941296660983,21.81261,21.04947,20.50942,23.71521
1237645941296660982,20.88091,20.25644,19.88035,22.04783
1237645941296660981,20.97887,19.70628,19.14753,22.52471
1237645941296660979,22.08754,21.00548,20.55814,24.14963
1237645941296660978,21.49539,20.02402,19.48382,24.91677
1237645941296660977,21.30342,19.75242,19.12504,22.61563
1237645941296660974,21.92788,20.48493,19.97262,23.61226
1237645941296660973,22.81668,21.39833,20.60824,24.9486
1237645941296660972,22.77009,21.71846,21.41768,23.79332
1237645941296660970,21.84346,21.12317,20.91794,23.08378
1237645941296660969,21.48474,20.19245,19.50796,23.40518
1237645941296660967,22.84624,21.48438,20.84183,24.63295
1237645941296660965,21.87379,20.34012,19.74942,24.63819
1237645941296660963,22.45475,21.80834,21.63699,23.22512
1237645941296660960,21.47704,19.86547,19.25361,23.38683
1237645941296660959,22.16447,21.20414,20.59347,23.62557
1237645941296660958,21.54945,20.33974,19.74322,22.80627
1237645941296660957,22.80501,21.7566,21.53723,23.86703
1237645941296660950,21.37289,20.61175,20.21576,22.98551
1237645941296660948,22.76051,21.73094,21.19201,24.61723
1237645941296660946,21.84478,20.29401,19.66893,23.96182
1237645941296660944,21.15475,20.18534,19.69715,22.81802
1237645941296660941,22.4263,21.41836,21.15344,24.20156
1237645941296660940,20.93255,20.35776,20.09526,22.39234
1237645941296660939,20.89136,19.574,19.13994,22.89974
1237645941296660938,21.86115,21.06654,20.79086,23.27424
1237645941296660937,22.69471,21.49094,20.43913,22.96284
1237645941296660936,21.99227,21.24195,21.19354,22.52547
1237645941296660935,21.9722,21.60306,21.17811,24.26629
1237645941296660929,21.13266,19.85592,19.36192,22.58056
1237645941296660928,21.81941,20.33962,19.71247,22.23051
1237645941296660925,21.76746,19.96152,19.22547,23.72215
1237645941296660922,22.33498,21.70737,21.49264,23.05997
1237645941296660921,21.0992,20.3828,20.14632,22.43933
1237645941296660914,20.90409,19.50702,18.85478,22.60981
1237645941296660913,20.87314,20.16814,19.72769,22.7935
1237645941296660911,22.08533,20.46383,19.965,23.02754
1237645941296660909,21.93229,20.98441,20.7199,23.08358
1237645941296660908,22.59678,21.27375,20.87041,24.12181
1237645941296660879,23.04224,21.13364,20.13337,23.56686
1237645941296660863,22.84167,21.01607,20.3675,24.19252
1237645941296660862,20.84952,20.32919,19.87914,21.68203
1237645941296660858,20.36036,19.40633,19.00521,21.20355
1237645941296660857,21.90974,20.65614,20.83044,21.41087
1237645941296660848,21.18916,20.55877,20.10845,22.23087
1237645941296660847,21.70229,20.84413,20.38286,22.14255
1237645941296660845,22.04523,20.92886,20.29554,22.71454
1237645941296660844,20.32288,19.53301,19.04459,21.46911
1237645941296660840,21.03999,20.0677,19.62104,21.7311
1237645941296660837,20.40789,19.83412,19.52092,21.45208
1237645941296660836,20.52367,19.93739,19.64876,21.40715
1237645941296660834,19.48607,18.76636,18.2802,20.62631
1237645941296660833,24.09098,21.96414,20.76704,25.24277
1237645941296660831,21.78102,20.30049,19.63753,23.18882
1237645941296660830,20.92155,19.79673,19.11921,21.39783
1237645941296660827,21.42763,20.69106,20.66594,21.92533
1237645941296660783,19.09862,18.33785,17.93085,20.58233
1237645941296660779,21.48596,20.08787,19.39508,24.60668
1237645941296660778,19.45366,18.4458,17.95791,20.83492
1237645941296660770,22.25773,20.93495,20.38393,23.7619
1237645941296660757,20.77593,18.99993,18.33148,23.72169
1237645941296660756,21.05022,19.54125,18.03906,23.97172
1237645941296660751,18.74686,17.96601,17.50897,20.35018
1237645941296660750,19.94167,18.12248,17.43782,23.19777
1237645879578984547,23.55309,21.92204,21.01548,25.4965
1237645879578919358,22.71922,21.49252,20.89594,23.68202
1237645879578919299,22.73972,21.59104,21.0439,26.1223
1237645941298365054,21.83813,20.90184,20.49813,23.05898
1237645941298365058,22.43405,21.54113,21.31607,22.54459
1237645941298365060,22.58865,21.42051,21.24557,23.90818
1237645941298365063,22.14683,21.48106,21.14375,22.57294
1237645941298365064,22.1111,21.65936,21.16584,22.29727
1237645941298365067,22.5331,21.5936,21.0882,24.60371
1237645941298365070,21.69895,20.56161,20.13106,22.1669
1237645941298365074,21.86709,21.10051,20.87407,22.44895
1237645941298365076,21.45888,20.88042,20.64876,22.96902
1237645941298365082,21.70284,20.5191,20.01616,22.86482
1237645941298365083,24.07268,21.07946,20.76101,23.85765
1237645941298365085,21.58671,20.57978,20.14268,22.99713
1237645941298365087,21.7981,21.12037,20.77588,22.8558
1237645941298365089,22.28178,21.98184,21.46126,23.55794
1237645941298365090,22.16228,21.51354,20.66082,22.73866
1237645941298365092,22.55358,21.65437,21.43089,25.67282
1237645941298365093,22.23274,21.95369,21.42085,22.56816
1237645941833531863,22.46461,21.90029,21.21302,23.4846
1237645941833531887,22.98366,21.23622,20.32053,24.7556
1237645941833531900,22.90845,21.99504,21.12232,28.21129
1237645941833531910,23.5835,21.28254,20.42689,24.3066
1237645941833531911,23.53663,20.99418,20.12273,25.36452
1237645941833531912,22.74373,21.90076,22.78487,23.65613
1237645941833531943,25.1373,21.55681,20.95169,26.73551
1237645941833531963,23.2277,21.21725,20.42943,22.89055
1237645941833531988,23.62026,21.92776,22.38653,24.87305
1237645941833532005,21.80944,21.12252,20.58307,22.90059
1237645941833532144,20.87265,20.24312,19.91799,21.54007
1237645941833532154,23.01711,21.85652,21.79436,23.1542
1237645941833532165,21.03412,19.75256,19.30073,21.85729
1237645941833532211,22.76773,20.71847,19.95052,24.07103
1237645941833532218,21.53665,20.50614,19.9944,23.67311
1237645941833532236,22.56656,20.89942,20.21481,25.81986
1237645941833532246,21.69466,19.86626,19.11503,23.0337
1237645941833532268,23.4599,21.83414,20.95154,23.47943
1237645941833532281,23.65873,20.47568,19.46337,25.39328
1237645941833532289,20.64255,19.91494,19.5239,21.8033
1237645941833532299,22.55598,21.16283,20.68779,23.21086
1237645941833532305,22.5652,21.3705,20.7918,23.66945
1237645941297185363,21.36479,20.76828,20.54996,22.63445
1237645941297185361,22.34445,21.09439,20.66529,24.24183
1237645941297185359,20.80655,20.46552,20.28955,22.07022
1237645941297185356,21.14769,20.34279,20.01801,22.40989
1237645941297185355,20.41084,19.50868,19.04135,22.095
1237645941297185354,22.34727,20.98301,20.49597,23.63322
1237645941297185352,22.67467,21.46604,21.23721,23.43503
1237645941297185350,20.65856,19.32045,18.76534,22.5217
1237645941297185347,22.60771,21.93797,21.75297,23.18066
1237645941297185344,22.74172,21.4179,21.12674,23.25039
1237645941297185340,21.26307,20.5531,20.4576,22.82266
1237645941297185337,22.56609,21.6641,21.72519,23.14608
1237645941297185336,21.931,20.4438,19.74739,22.92956
1237645941297185335,21.18363,20.38857,20.11733,22.88189
1237645941297185334,21.69948,20.1979,19.60015,23.75143
1237645941297185332,20.99794,19.44745,18.88455,23.05442
1237645941297185330,21.27618,20.38737,19.86841,22.25749
1237645941297185328,21.07988,20.13275,19.50641,23.00495
1237645941297185326,22.33609,21.31868,20.77687,24.7385
1237645941297185323,22.70609,21.77045,21.51499,22.90171
1237645941297185321,21.82242,20.97343,20.74238,24.76279
1237645941297185320,22.1222,20.64762,20.21279,25.59696
1237645941297185319,22.57429,21.97541,21.52595,25.00958
1237645941297185318,21.35733,20.11235,19.70488,22.25566
1237645941297185315,21.73919,20.40331,19.87702,24.66952
1237645941297185312,22.32654,21.5615,21.01541,25.78087
1237645941297185311,21.76404,20.47947,20.09802,23.86597
1237645941297185310,21.80922,20.48318,19.88961,23.16096
1237645941297185308,21.1099,19.56606,19.00136,23.40875
1237645941297185305,21.53269,19.96019,19.36829,25.16186
1237645941297185303,21.25171,20.08151,19.52144,22.36173
1237645941297185301,21.30699,19.85541,19.40675,23.57306
1237645941297185299,22.52538,21.40597,20.84133,24.27006
1237645941297185296,21.45323,20.1242,19.53733,23.40786
1237645941297185294,20.88671,19.52893,18.97071,23.28049
1237645941297185293,21.08703,20.52661,20.07557,21.93972
1237645941297185292,22.32694,20.92358,20.50725,22.9827
1237645941297185291,22.56104,20.84471,20.45146,24.05758
1237645941297185289,21.9154,21.15485,21.07608,22.05129
1237645941297185287,20.8684,20.20321,20.07204,23.70469
1237645941297185284,22.17654,20.82657,20.28145,23.68804
1237645941297185281,21.21245,19.6568,19.05861,22.74431
1237645941297185279,20.93189,19.44407,18.89845,23.26314
1237645941297185278,22.42381,21.57331,21.18435,23.85475
1237645941297185274,21.84163,21.10962,20.6426,23.01825
1237645941297185273,22.17451,20.56733,19.99084,23.29948
1237645941297185270,22.40365,21.81721,21.55595,23.79948
1237645941297185268,21.9636,20.50103,19.83452,23.90267
1237645941297185266,21.51767,20.83288,20.55107,22.3459
1237645941297185265,21.29966,19.99109,19.55124,22.71017
1237645941297185264,22.02745,21.79821,21.59096,24.43394
1237645941297185255,20.71901,19.47259,18.96345,22.35274
1237645941297185251,22.59095,21.16889,20.83459,24.31661
1237645941297185249,22.55027,20.7649,20.1188,24.04133
1237645941297185246,22.01647,21.0611,20.43222,22.75345
1237645941297185245,22.25549,21.14498,20.739,22.98243
1237645941297185244,21.08327,19.76183,19.20764,23.58199
1237645941297185243,22.68047,21.29504,20.75785,23.14723
1237645941297185241,20.9285,19.97962,19.55664,22.04275
1237645941297185240,21.68339,20.46061,19.96133,22.54047
1237645941297185238,21.28219,20.13344,19.61359,22.89423
1237645941297185236,22.15753,21.06975,20.76276,23.76829
1237645941297185235,21.99122,21.55037,21.3006,22.1663
1237645941297185234,21.24302,19.66919,19.11655,23.42368
1237645941297185233,21.69187,20.67441,20.2385,23.19316
1237645941297185231,22.1378,20.93077,20.18664,25.30858
1237645941297185230,22.49233,20.31258,19.5069,26.13005
1237645941297185228,22.11436,21.28401,20.83373,23.53415
1237645941297185226,21.86188,20.99026,20.58519,22.35742
1237645941297185224,22.75563,21.18026,20.72258,23.70818
1237645941297185223,22.46405,21.81397,21.19108,22.6573
1237645941297185222,21.8045,21.34309,21.05418,23.53443
1237645941297185221,21.30594,20.74741,20.17887,23.02305
1237645941297185219,21.25774,20.13343,19.56539,22.40417
1237645941297185218,22.10752,21.16135,20.97982,23.86489
1237645941297185190,20.05518,19.76699,19.57663,20.96916
1237645941297185188,23.12652,21.80795,21.3003,21.10659
1237645941297185186,21.47004,20.81615,20.29983,22.40602
1237645941297185183,21.53821,20.54289,20.33791,21.94383
1237645941297185180,19.87653,19.25291,18.95331,20.86764
1237645941297185172,19.68226,19.02027,18.65701,20.77746
1237645941297185169,21.25243,20.58262,20.25741,22.07207
1237645941297185166,18.98898,18.51782,18.36399,20.03749
1237645941297185164,20.88505,20.05478,19.63055,21.84807
1237645941297185160,21.1891,20.68674,20.44487,22.11197
1237645941297185153,20.74714,20.15553,19.91317,21.9386
1237645941297185147,22.80996,21.94173,21.53537,24.33473
1237645941297185136,20.52542,20.09018,19.96825,21.06767
1237645941297185126,20.40451,19.84534,19.52564,21.82332
1237645941297185114,22.10869,20.72823,20.29195,25.44208
1237645941297185109,20.45054,19.04297,18.48461,22.87265
1237645941297185094,20.33192,18.98733,18.45687,22.01834
1237645941297185093,22.4619,21.97079,21.77793,23.69083
1237645941297185092,20.95203,19.75501,19.27419,21.68517
1237645941297185091,21.72236,20.12876,19.35196,24.56881
1237645941297185090,19.8824,18.46495,17.85591,22.32309
1237645941297185088,19.50547,18.43487,17.8731,21.12255
1237645941297185085,20.30318,18.8934,18.33647,23.01572
1237645941297185081,23.56675,20.91745,20.57719,24.55051
1237645941297185077,19.95667,18.49011,17.79265,22.0696
1237645941297185069,19.88508,18.77658,18.25782,21.43824
1237645941297185060,19.82854,18.35376,17.82014,22.23039
1237645941297185043,18.75735,17.44713,16.88857,21.60075
1237645941297184995,21.54092,20.3804,19.87301,22.69699
1237645941297184959,17.45742,16.24247,15.71215,19.77302
1237645941297184916,22.2935,21.8383,20.96897,23.98756
1237645879578001991,22.57106,21.06874,20.36148,23.14215
1237645879578001935,22.80154,21.54967,21.54503,23.64581
1237645879578001865,22.12183,21.48706,20.81745,23.44316
1237645879578001733,21.68275,20.39499,19.66928,21.79649
1237645941298693185,22.17443,21.67706,20.98737,22.02463
1237645941298693203,23.01069,21.75331,20.99844,23.67727
1237645941298693211,23.15807,21.73564,21.03891,23.04208
1237645941298693234,19.8319,18.35924,18.67438,20.3767
1237645941298693235,22.43832,21.53057,21.23943,21.98728
1237645941298693243,22.95185,21.76726,20.79874,23.04914
1237645941298693244,28.32354,21.72664,20.43635,27.3641
1237645941298757644,23.41641,21.51208,20.80218,24.93187
1237645941298757676,23.33511,21.83954,21.47016,23.21641
1237645941298757710,23.91058,15.45617,14.42479,25.09425
1237645941298757716,21.84072,21.13863,20.32922,23.99451
1237645941834056042,21.45302,19.8178,19.15446,23.5082
1237645941834056044,21.91552,20.88322,20.4152,22.82162
1237645941834056047,22.29137,21.85821,21.21146,22.89364
1237645941834056049,21.39898,20.79085,20.40892,22.11974
1237645941834056052,21.36185,19.97326,19.34453,24.73456
1237645941834056053,21.96931,21.20353,20.75621,24.80877
1237645941834056054,22.57162,21.8421,21.1505,24.02465
1237645941834056057,22.62145,21.10697,20.52223,25.41197
1237645941834056058,22.2439,20.41039,19.62139,24.62729
1237645941834056059,21.5102,20.17307,19.67918,22.73314
1237645941834056064,22.21309,21.74895,21.68325,24.25295
1237645941834056066,22.48018,21.30967,20.87567,22.7368
1237645941834056069,22.6609,21.78049,21.2339,22.93987
1237645941834056071,22.65181,21.59812,21.39958,22.88477
1237645941834056072,22.4656,21.08438,20.51092,22.82672
1237645941834056075,24.59047,21.99245,21.44925,24.23368
1237645941834056077,21.60969,20.85995,20.67086,22.49043
1237645941834056079,22.17093,20.61168,20.08863,22.81239
1237645941834056082,21.81049,21.05317,21.34245,25.08239
1237645941834056083,22.43534,21.62357,21.29578,22.46202
1237645941834056084,21.71258,20.04711,19.21513,22.70631
1237645941834056085,21.77846,20.35486,19.87867,23.39827
1237645941834056086,21.642,21.05209,20.87581,23.30045
1237645941834056092,22.57117,21.98466,21.71,23.95477
1237645941834056095,22.5759,21.09907,20.21935,25.31315
1237645941834056097,22.67928,21.18785,20.60029,26.29484
1237645941834056101,22.83473,21.13867,20.32742,24.51366
1237645941834056102,22.32658,21.01639,20.64786,23.38034
1237645941834056103,22.63803,21.13859,20.3994,23.85135
1237645941834056104,22.28199,20.78603,20.00401,22.80688
1237645941834056105,22.78214,21.35622,20.59436,25.96962
1237645941834056109,22.47145,21.01748,20.21505,23.68338
1237645941834056110,23.07899,21.29772,20.60611,24.65649
1237645941834056115,22.88589,21.24334,20.29156,25.86319
1237645941834056116,22.26906,20.34479,19.6577,26.31521
1237645941834056125,21.45793,20.94427,20.17984,22.29316
1237645941833925465,23.2953,21.46737,20.18113,25.69587
1237645941833925462,23.05436,21.771,21.62365,25.82824
1237645941833925454,24.04602,21.9657,20.80813,24.46491
1237645941833925436,23.72088,21.82228,20.97838,25.46459
1237645941833925435,20.83377,19.78628,19.72615,20.81038
1237645941298299451,21.64518,20.64763,20.25999,22.34615
1237645941298299446,22.5496,21.40032,21.02023,23.32413
1237645941298299444,21.59763,20.53233,19.99031,22.93646
1237645941298299439,20.86749,20.3217,20.05291,21.97597
1237645941298299437,22.36902,21.14742,20.98473,22.0131
1237645941298299428,22.79712,21.75179,21.17641,24.68732
1237645941298299426,21.9664,21.24368,20.9009,22.94022
1237645941298299423,21.41725,20.21287,19.83445,22.95509
1237645941298299422,22.10231,21.03565,20.62551,22.67159
1237645941298299420,21.53165,20.32165,19.78215,23.0999
1237645941298299417,21.70875,21.00363,21.06652,22.62157
1237645941298299416,22.19339,21.73689,21.74566,22.67713
1237645941298299409,22.7793,21.05694,20.33814,23.85211
1237645941298299407,21.3934,20.32097,19.92858,23.2063
1237645941298299404,22.52972,21.80938,20.90762,24.55363
1237645941298299402,22.07479,21.30835,20.97582,23.72038
1237645941298299400,22.52978,21.23619,20.39534,23.93376
1237645941298299397,22.18526,21.25141,20.97432,22.74886
1237645941298299396,21.1695,19.77941,19.20058,22.57389
1237645941298299393,22.41359,21.53562,21.05132,22.97938
1237645941298299390,20.96652,20.30672,19.83855,21.53113
1237645941298299387,21.10999,19.71984,19.17898,22.44735
1237645941298299383,22.43647,20.80145,20.12251,23.79852
1237645941298299382,22.33726,21.35963,20.64945,23.45267
1237645941298299379,21.44441,20.22044,19.85563,22.50948
1237645941298299378,22.54747,21.52658,21.03252,23.39129
1237645941298299377,22.69302,21.89507,21.52203,24.07895
1237645941298299376,22.166,20.43764,19.72321,25.63118
1237645941298299374,21.48143,20.60545,20.43908,22.10864
1237645941298299373,21.25494,19.56342,18.93362,24.84621
1237645941298299369,21.18668,20.88319,19.8826,21.60185
1237645941298299367,22.82794,21.4161,20.88446,24.93367
1237645941298299366,21.96729,20.39562,19.66749,25.10655
1237645941298299364,22.37683,21.60022,21.54937,23.29211
1237645941298299363,21.65508,21.32431,21.29471,22.57448
1237645941298299343,20.78329,20.54951,20.39973,21.5606
1237645941298299338,20.77694,20.08988,19.66846,21.76388
1237645941298299337,22.67633,21.3895,20.75399,24.79858
1237645941298299335,21.22296,19.86819,19.3711,22.30526
1237645941298299331,22.91543,20.83822,20.21857,22.44468
1237645941298299327,19.62341,19.19802,18.88973,20.3748
1237645941298299324,21.73304,20.82366,20.38143,23.18034
1237645941298299321,22.66898,21.78909,21.65963,22.67373
1237645941298299318,22.78773,21.94981,22.10674,22.56184
1237645941298299317,21.30955,20.493,20.25568,22.08073
1237645941298299308,20.57507,19.87078,19.55945,21.50515
1237645941298299299,22.89386,21.96183,21.83553,23.92523
1237645941298299282,22.57249,21.65953,21.32803,23.73097
1237645941298299272,21.38771,19.965,19.26109,23.56599
1237645941298299268,20.87718,20.46011,20.10382,22.39985
1237645941298299267,20.59261,19.93766,19.64028,21.95987
1237645941298299264,19.4056,18.32517,17.85431,21.21471
1237645941298299258,19.96389,18.38621,17.76705,22.18705
1237645941298299249,22.055,21.11304,20.87284,24.90999
1237645941298299247,19.44097,18.43712,17.94455,21.25603
1237645941298299233,19.50448,18.58001,18.08032,20.95956
1237645941298299229,20.88686,19.36202,18.77173,22.58961
1237645941298299205,16.79197,15.95671,15.47521,18.55034
1237645941298299193,20.27945,19.64634,19.35639,21.78979
1237645941298299189,21.67838,20.3896,19.79292,24.0553
1237645941298299114,20.41837,19.20845,18.60644,22.82858
1237645941298299088,21.30477,21.83116,20.41585,24.63467
1237645941298299075,22.41012,20.799,19.99234,24.62617
1237645941298299065,23.38598,21.97036,20.834,24.83235
1237645941298299064,21.39886,20.583,20.32393,24.63468
1237645941298298996,23.50152,21.81457,21.3067,23.20308
1237645941298298990,21.80482,21.32795,20.87905,22.36499
1237645941298298985,22.87345,21.19479,20.78051,23.86667
1237645941298298983,22.84947,21.47977,20.92393,24.34504
1237645941298298982,21.68707,20.99989,20.6742,23.6049
1237645941298298978,23.43585,21.88474,20.83577,22.7175
1237645941298298977,22.63958,21.23119,20.46519,23.49199
1237645941298298975,22.49547,21.28996,20.54221,22.16475
1237645941298298972,21.1244,20.31952,20.00288,22.25259
1237645941298298970,17.458,17.5358,15.47924,16.24476
1237645941298298962,17.5556,16.51931,15.75172,20.71618
1237645941298298961,21.59791,20.17151,18.94578,24.45245
1237645941298298960,20.22781,18.66712,18.07259,22.42824
1237645941296660676,18.69423,18.0013,17.52038,19.9202
1237645941296660647,21.95568,21.15194,20.89469,23.93217
1237645941296660587,22.80256,21.74751,21.21771,24.1791
1237645941296660584,22.5376,20.77277,20.09098,26.01673
1237645941296660562,25.11439,21.71512,20.6117,24.52117
1237645941296660561,20.95676,19.55249,18.99278,22.49567
1237645941296660546,21.58134,20.28079,19.7609,22.9782
1237645941296660505,19.90043,18.73305,18.19753,22.04694
1237645941296660497,20.59311,19.6332,18.99909,21.96956
1237645941296660489,25.42239,17.08519,16.97918,24.33973
1237645941296596003,22.59092,21.97202,20.82818,22.30418
1237645941296596000,22.41227,20.62894,21.53145,24.98472
1237645941296595998,20.52712,19.24283,21.33961,20.19228
1237645941296595994,20.68834,21.31087,21.14781,25.67856
1237645941296595993,20.09762,21.86443,21.42844,22.89692
1237645941296595992,19.64383,20.43204,29.71749,21.37899
1237645941296595962,23.73219,20.83019,18.34799,21.27849
1237645941296595846,22.53336,21.96663,21.96956,23.46924
1237645941296595835,22.91146,21.6342,21.1702,23.50383
1237645941296595833,23.07211,21.68641,21.09333,24.8026
1237645941296595821,22.9902,21.89199,21.58313,22.94103
1237645941296595819,23.24553,21.97481,21.90553,22.96427
1237645941296595813,22.6862,21.30024,20.94777,22.589
1237645941296595812,24.42554,21.97074,22.10442,26.76747
1237645941296595809,22.81773,21.5231,21.24096,22.96602
1237645941296595808,23.30389,21.05034,20.25176,24.36651
1237645941296595807,22.87143,21.75314,21.04424,23.86168
1237645941296595802,23.10548,21.05634,20.20339,24.84074
1237645941296595800,22.6578,21.12092,21.22245,22.17531
1237645941296595796,22.66909,21.26046,20.56772,25.33036
1237645941296595792,23.11905,21.23991,20.64744,23.32057
1237645941296595791,22.98406,21.99811,21.72668,24.33111
1237645941296595789,22.72359,21.7563,21.01925,23.36364
1237645941296595783,28.5706,18.51758,18.37394,19.66331
1237645941296595781,22.98042,21.85572,22.06904,22.62069
1237645941296595776,23.66824,21.91214,21.79144,23.30504
1237645941296595771,26.51888,21.76624,21.66185,26.03509
1237645941296595769,23.16726,21.53783,21.31224,24.53138
1237645941296595768,23.12269,21.77703,21.48862,22.72148
1237645941296595767,23.5611,21.94017,20.75608,24.66402
1237645941296595766,22.83924,21.79313,21.4953,22.91691
1237645941296595760,22.96407,21.81224,21.37371,25.04446
1237645941296595758,22.59228,21.40444,21.11433,24.55152
1237645941296595752,21.72028,20.5106,20.72994,22.46737
1237645941296595751,22.56789,21.62255,21.15117,22.46652
1237645941296595750,23.0758,21.52356,20.89924,24.9257
1237645941296595745,22.93118,21.66524,21.01583,25.4351
1237645941296595739,23.99321,21.70292,21.41313,24.53494
1237645941296595738,23.33459,21.98449,21.95323,23.66913
1237645941296595735,23.28418,21.90006,22.2108,23.63675
1237645941296595731,23.18199,21.43061,20.80569,23.93812
1237645941296595726,23.20754,21.58287,20.95364,22.91111
1237645941296595723,22.84366,21.29996,20.99417,23.56105
1237645941296595722,22.84866,21.13297,20.60386,24.58526
1237645941296595721,23.14939,21.8997,21.24206,24.89487
1237645941296595717,22.12019,20.57037,19.87606,22.34417
1237645941296595713,23.88448,21.66404,20.89884,23.87129
1237645941296595712,22.92014,20.81963,20.68786,23.81153
1237645941296595709,22.69092,21.45405,21.05544,22.36693
1237645941296595705,24.60386,21.98095,21.8469,23.49265
1237645941296595703,22.92994,21.98745,21.71834,24.27312
1237645941296595702,22.92835,21.13439,20.50946,25.02892
1237645941296595700,23.00861,21.97067,21.81337,25.00729
1237645941296595690,23.07734,21.84863,21.1499,23.98395
1237645941296595689,23.64363,21.72885,21.27343,23.37719
1237645941296595686,23.01829,21.8728,21.93867,23.38585
1237645941296595684,22.88552,21.64927,21.41546,24.62104
